TaskName,PlaybackID,TrialID,GazeCongruency,TargetLocation,Participant,AI
joint,P2000_Player2_1311_joint_TrialID5107_Date_29_10_2020_161557.csv,5107,,2,Initiator,Responder
joint,P2000_Player2_1168_joint_TrialID5108_Date_29_10_2020_154940.csv,5108,,2,Initiator,Responder
joint,P2000_Player2_1290_joint_TrialID5109_Date_29_10_2020_161325.csv,5109,,2,Initiator,Responder
joint,P2000_Player2_1357_joint_TrialID5110_Date_29_10_2020_162139.csv,5110,,2,Initiator,Responder
joint,P2000_Player2_1195_joint_TrialID5111_Date_29_10_2020_155255.csv,5111,,2,Initiator,Responder
joint,P2000_Player2_1170_joint_TrialID5112_Date_29_10_2020_154955.csv,5112,,2,Initiator,Responder
joint,P2000_Player2_1285_joint_TrialID5113_Date_29_10_2020_161246.csv,5113,,2,Initiator,Responder
joint,P2000_Player2_1060_joint_TrialID5114_Date_29_10_2020_153556.csv,5114,,2,Initiator,Responder
joint,P2000_Player2_1081_joint_TrialID5115_Date_29_10_2020_153837.csv,5115,,2,Initiator,Responder
joint,P2000_Player2_1117_joint_TrialID5116_Date_29_10_2020_154317.csv,5116,,2,Initiator,Responder
joint,P2000_Player2_1221_joint_TrialID5117_Date_29_10_2020_155610.csv,5117,,2,Initiator,Responder
joint,P2000_Player2_1010_joint_TrialID5118_Date_29_10_2020_152912.csv,5118,,2,Initiator,Responder
joint,P2000_Player2_1326_joint_TrialID5119_Date_29_10_2020_161746.csv,5119,,2,Initiator,Responder
joint,P2000_Player2_1425_joint_TrialID5120_Date_29_10_2020_163003.csv,5120,,2,Initiator,Responder
joint,P2000_Player2_1120_joint_TrialID5121_Date_29_10_2020_154339.csv,5121,,3,Initiator,Responder
joint,P2000_Player2_1097_joint_TrialID5122_Date_29_10_2020_154042.csv,5122,,3,Initiator,Responder
joint,P2000_Player2_1345_joint_TrialID5123_Date_29_10_2020_162007.csv,5123,,3,Initiator,Responder
joint,P2000_Player2_1270_joint_TrialID5124_Date_29_10_2020_161047.csv,5124,,3,Initiator,Responder
joint,P2000_Player2_1016_joint_TrialID5125_Date_29_10_2020_153005.csv,5125,,3,Initiator,Responder
joint,P2000_Player2_1414_joint_TrialID5126_Date_29_10_2020_162844.csv,5126,,3,Initiator,Responder
joint,P2000_Player2_1179_joint_TrialID5127_Date_29_10_2020_155058.csv,5127,,3,Initiator,Responder
joint,P2000_Player2_1118_joint_TrialID5128_Date_29_10_2020_154324.csv,5128,,3,Initiator,Responder
joint,P2000_Player2_1027_joint_TrialID5129_Date_29_10_2020_153123.csv,5129,,3,Initiator,Responder
joint,P2000_Player2_1009_joint_TrialID5130_Date_29_10_2020_152905.csv,5130,,3,Initiator,Responder
joint,P2000_Player2_1151_joint_TrialID5131_Date_29_10_2020_154741.csv,5131,,3,Initiator,Responder
joint,P2000_Player2_1220_joint_TrialID5132_Date_29_10_2020_155602.csv,5132,,3,Initiator,Responder
joint,P2000_Player2_1313_joint_TrialID5133_Date_29_10_2020_161613.csv,5133,,3,Initiator,Responder
joint,P2000_Player2_1293_joint_TrialID5134_Date_29_10_2020_161346.csv,5134,,3,Initiator,Responder
joint,P2000_Player2_1172_joint_TrialID5135_Date_29_10_2020_155009.csv,5135,,3,Initiator,Responder
joint,P2000_Player2_1104_joint_TrialID5136_Date_29_10_2020_154135.csv,5136,,3,Initiator,Responder
joint,P2000_Player2_1033_joint_TrialID5137_Date_29_10_2020_153214.csv,5137,,3,Initiator,Responder
joint,P2000_Player2_1046_joint_TrialID5138_Date_29_10_2020_153405.csv,5138,,3,Initiator,Responder
joint,P2000_Player2_1116_joint_TrialID5139_Date_29_10_2020_154310.csv,5139,,3,Initiator,Responder
joint,P2000_Player2_1001_joint_TrialID5140_Date_29_10_2020_152804.csv,5140,,3,Initiator,Responder
joint,P2000_Player2_1017_joint_TrialID5141_Date_29_10_2020_153012.csv,5141,,3,Initiator,Responder
joint,P2000_Player2_1252_joint_TrialID5142_Date_29_10_2020_160006.csv,5142,,3,Initiator,Responder
joint,P2000_Player2_1072_joint_TrialID5143_Date_29_10_2020_153727.csv,5143,,3,Initiator,Responder
joint,P2000_Player2_1339_joint_TrialID5144_Date_29_10_2020_161922.csv,5144,,3,Initiator,Responder
joint,P2000_Player2_1083_joint_TrialID7501_Date_29_10_2020_153853.csv,7501,0,1,Responder,Initiator
joint,P2000_Player2_1107_joint_TrialID7502_Date_29_10_2020_154159.csv,7502,0,1,Responder,Initiator
joint,P2000_Player2_1232_joint_TrialID7503_Date_29_10_2020_155732.csv,7503,0,1,Responder,Initiator
joint,P2000_Player2_1380_joint_TrialID7504_Date_29_10_2020_162438.csv,7504,0,1,Responder,Initiator
joint,P2000_Player2_1346_joint_TrialID7505_Date_29_10_2020_162016.csv,7505,0,1,Responder,Initiator
joint,P2000_Player2_1288_joint_TrialID7506_Date_29_10_2020_161312.csv,7506,0,1,Responder,Initiator
joint,P2000_Player2_1246_joint_TrialID7507_Date_29_10_2020_155923.csv,7507,0,1,Responder,Initiator
joint,P2000_Player2_1391_joint_TrialID7508_Date_29_10_2020_162600.csv,7508,0,1,Responder,Initiator
joint,P2000_Player2_1381_joint_TrialID7509_Date_29_10_2020_162447.csv,7509,0,1,Responder,Initiator
joint,P2000_Player2_1367_joint_TrialID7510_Date_29_10_2020_162253.csv,7510,0,1,Responder,Initiator
joint,P2000_Player2_1002_joint_TrialID7511_Date_19_11_2020_143944.csv,7511,0,1,Responder,Initiator
joint,P2000_Player2_1287_joint_TrialID7512_Date_29_10_2020_161303.csv,7512,0,1,Responder,Initiator
joint,P2000_Player2_1214_joint_TrialID7513_Date_29_10_2020_155521.csv,7513,0,1,Responder,Initiator
joint,P2000_Player2_1312_joint_TrialID7514_Date_29_10_2020_161606.csv,7514,0,1,Responder,Initiator
joint,P2000_Player2_1123_joint_TrialID7515_Date_29_10_2020_154405.csv,7515,0,1,Responder,Initiator
joint,P2000_Player2_1133_joint_TrialID7516_Date_29_10_2020_154520.csv,7516,0,1,Responder,Initiator
joint,P2000_Player2_1337_joint_TrialID7517_Date_29_10_2020_161909.csv,7517,0,1,Responder,Initiator
joint,P2000_Player2_1005_joint_TrialID7518_Date_29_10_2020_152835.csv,7518,0,1,Responder,Initiator
joint,P2000_Player2_1294_joint_TrialID7519_Date_29_10_2020_161354.csv,7519,0,2,Responder,Initiator
joint,P2000_Player2_1002_joint_TrialID7520_Date_29_10_2020_152812.csv,7520,0,2,Responder,Initiator
joint,P2000_Player2_1189_joint_TrialID7521_Date_29_10_2020_155211.csv,7521,0,2,Responder,Initiator
joint,P2000_Player2_1003_joint_TrialID7522_Date_19_11_2020_143953.csv,7522,0,2,Responder,Initiator
joint,P2000_Player2_1093_joint_TrialID7523_Date_29_10_2020_154011.csv,7523,0,2,Responder,Initiator
joint,P2000_Player2_1199_joint_TrialID7524_Date_29_10_2020_155325.csv,7524,0,2,Responder,Initiator
joint,P2000_Player2_1026_joint_TrialID7525_Date_29_10_2020_153116.csv,7525,0,2,Responder,Initiator
joint,P2000_Player2_1308_joint_TrialID7526_Date_29_10_2020_161537.csv,7526,0,2,Responder,Initiator
joint,P2000_Player2_1018_joint_TrialID7527_Date_19_11_2020_144218.csv,7527,0,2,Responder,Initiator
joint,P2000_Player2_1260_joint_TrialID7528_Date_29_10_2020_160108.csv,7528,0,2,Responder,Initiator
joint,P2000_Player2_1099_joint_TrialID7529_Date_29_10_2020_154057.csv,7529,0,2,Responder,Initiator
joint,P2000_Player2_1055_joint_TrialID7530_Date_29_10_2020_153517.csv,7530,0,2,Responder,Initiator
joint,P2000_Player2_1018_joint_TrialID7531_Date_29_10_2020_153019.csv,7531,0,2,Responder,Initiator
joint,P2000_Player2_1015_joint_TrialID7532_Date_29_10_2020_152950.csv,7532,0,2,Responder,Initiator
joint,P2000_Player2_1028_joint_TrialID7533_Date_29_10_2020_153131.csv,7533,0,2,Responder,Initiator
joint,P2000_Player2_1226_joint_TrialID7534_Date_29_10_2020_155647.csv,7534,0,2,Responder,Initiator
joint,P2000_Player2_1240_joint_TrialID7535_Date_29_10_2020_155835.csv,7535,0,2,Responder,Initiator
joint,P2000_Player2_1091_joint_TrialID7536_Date_29_10_2020_153954.csv,7536,0,2,Responder,Initiator
joint,P2000_Player2_1272_joint_TrialID7537_Date_29_10_2020_161105.csv,7537,0,3,Responder,Initiator
joint,P2000_Player2_1079_joint_TrialID7538_Date_29_10_2020_153823.csv,7538,0,3,Responder,Initiator
joint,P2000_Player2_1193_joint_TrialID7539_Date_29_10_2020_155240.csv,7539,0,3,Responder,Initiator
joint,P2000_Player2_1075_joint_TrialID7540_Date_29_10_2020_153751.csv,7540,0,3,Responder,Initiator
joint,P2000_Player2_1031_joint_TrialID7541_Date_29_10_2020_153201.csv,7541,0,3,Responder,Initiator
joint,P2000_Player2_1144_joint_TrialID7542_Date_29_10_2020_154646.csv,7542,0,3,Responder,Initiator
joint,P2000_Player2_1042_joint_TrialID7543_Date_29_10_2020_153328.csv,7543,0,3,Responder,Initiator
joint,P2000_Player2_1211_joint_TrialID7544_Date_29_10_2020_155458.csv,7544,0,3,Responder,Initiator
joint,P2000_Player2_1016_joint_TrialID7545_Date_19_11_2020_144159.csv,7545,0,3,Responder,Initiator
joint,P2000_Player2_1106_joint_TrialID7546_Date_29_10_2020_154151.csv,7546,0,3,Responder,Initiator
joint,P2000_Player2_1164_joint_TrialID7547_Date_29_10_2020_154913.csv,7547,0,3,Responder,Initiator
joint,P2000_Player2_1244_joint_TrialID7548_Date_29_10_2020_155907.csv,7548,0,3,Responder,Initiator
joint,P2000_Player2_1286_joint_TrialID7549_Date_29_10_2020_161255.csv,7549,0,3,Responder,Initiator
joint,P2000_Player2_1134_joint_TrialID7550_Date_29_10_2020_154529.csv,7550,0,3,Responder,Initiator
joint,P2000_Player2_1003_joint_TrialID7551_Date_29_10_2020_152820.csv,7551,0,3,Responder,Initiator
joint,P2000_Player2_1299_joint_TrialID7552_Date_29_10_2020_161432.csv,7552,0,3,Responder,Initiator
joint,P2000_Player2_1271_joint_TrialID7553_Date_29_10_2020_161055.csv,7553,0,3,Responder,Initiator
joint,P2000_Player2_1248_joint_TrialID7554_Date_29_10_2020_155937.csv,7554,0,3,Responder,Initiator
joint,P2000_Player2_1069_joint_TrialID7555_Date_29_10_2020_153705.csv,7555,1,1,Responder,Initiator
joint,P2000_Player2_1065_joint_TrialID7556_Date_29_10_2020_153634.csv,7556,1,1,Responder,Initiator
joint,P2000_Player2_1343_joint_TrialID7557_Date_29_10_2020_161954.csv,7557,1,1,Responder,Initiator
joint,P2000_Player2_1324_joint_TrialID7558_Date_29_10_2020_161730.csv,7558,1,1,Responder,Initiator
joint,P2000_Player2_1111_joint_TrialID7559_Date_29_10_2020_154231.csv,7559,1,1,Responder,Initiator
joint,P2000_Player2_1388_joint_TrialID7560_Date_29_10_2020_162537.csv,7560,1,1,Responder,Initiator
joint,P2000_Player2_1051_joint_TrialID7561_Date_29_10_2020_153444.csv,7561,1,2,Responder,Initiator
joint,P2000_Player2_1212_joint_TrialID7562_Date_29_10_2020_155506.csv,7562,1,2,Responder,Initiator
joint,P2000_Player2_1360_joint_TrialID7563_Date_29_10_2020_162200.csv,7563,1,2,Responder,Initiator
joint,P2000_Player2_1333_joint_TrialID7564_Date_29_10_2020_161839.csv,7564,1,2,Responder,Initiator
joint,P2000_Player2_1258_joint_TrialID7565_Date_29_10_2020_160052.csv,7565,1,2,Responder,Initiator
joint,P2000_Player2_1261_joint_TrialID7566_Date_29_10_2020_160116.csv,7566,1,2,Responder,Initiator
joint,P2000_Player2_1417_joint_TrialID7567_Date_29_10_2020_162907.csv,7567,1,3,Responder,Initiator
joint,P2000_Player2_1148_joint_TrialID7568_Date_29_10_2020_154718.csv,7568,1,3,Responder,Initiator
joint,P2000_Player2_1418_joint_TrialID7569_Date_29_10_2020_162915.csv,7569,1,3,Responder,Initiator
joint,P2000_Player2_1136_joint_TrialID7570_Date_29_10_2020_154545.csv,7570,1,3,Responder,Initiator
joint,P2000_Player2_1424_joint_TrialID7571_Date_29_10_2020_162957.csv,7571,1,3,Responder,Initiator
joint,P2000_Player2_1276_joint_TrialID7572_Date_29_10_2020_161136.csv,7572,1,3,Responder,Initiator
joint,P2000_Player2_1256_joint_TrialID7573_Date_29_10_2020_160036.csv,7573,,1,Initiator,Responder
joint,P2000_Player2_1310_joint_TrialID7574_Date_29_10_2020_161551.csv,7574,,1,Initiator,Responder
joint,P2000_Player2_1227_joint_TrialID7575_Date_29_10_2020_155654.csv,7575,,1,Initiator,Responder
joint,P2000_Player2_1319_joint_TrialID7576_Date_29_10_2020_161654.csv,7576,,1,Initiator,Responder
joint,P2000_Player2_1089_joint_TrialID7577_Date_29_10_2020_153939.csv,7577,,1,Initiator,Responder
joint,P2000_Player2_1177_joint_TrialID7578_Date_29_10_2020_155045.csv,7578,,1,Initiator,Responder
joint,P2000_Player2_1064_joint_TrialID7579_Date_29_10_2020_153626.csv,7579,,1,Initiator,Responder
joint,P2000_Player2_1247_joint_TrialID7580_Date_29_10_2020_155929.csv,7580,,1,Initiator,Responder
joint,P2000_Player2_1315_joint_TrialID7581_Date_29_10_2020_161626.csv,7581,,1,Initiator,Responder
joint,P2000_Player2_1269_joint_TrialID7582_Date_29_10_2020_161040.csv,7582,,1,Initiator,Responder
joint,P2000_Player2_1231_joint_TrialID7583_Date_29_10_2020_155723.csv,7583,,1,Initiator,Responder
joint,P2000_Player2_1147_joint_TrialID7584_Date_29_10_2020_154710.csv,7584,,1,Initiator,Responder
joint,P2000_Player2_1184_joint_TrialID7585_Date_29_10_2020_155135.csv,7585,,1,Initiator,Responder
joint,P2000_Player2_1182_joint_TrialID7586_Date_29_10_2020_155120.csv,7586,,1,Initiator,Responder
joint,P2000_Player2_1048_joint_TrialID7587_Date_29_10_2020_153419.csv,7587,,1,Initiator,Responder
joint,P2000_Player2_1318_joint_TrialID7588_Date_29_10_2020_161647.csv,7588,,1,Initiator,Responder
joint,P2000_Player2_1378_joint_TrialID7589_Date_29_10_2020_162421.csv,7589,,1,Initiator,Responder
joint,P2000_Player2_1421_joint_TrialID7590_Date_29_10_2020_162934.csv,7590,,1,Initiator,Responder
joint,P2000_Player2_1207_joint_TrialID7591_Date_29_10_2020_155430.csv,7591,,1,Initiator,Responder
joint,P2000_Player2_1321_joint_TrialID7592_Date_29_10_2020_161707.csv,7592,,1,Initiator,Responder
joint,P2000_Player2_1301_joint_TrialID7593_Date_29_10_2020_161447.csv,7593,,1,Initiator,Responder
joint,P2000_Player2_1289_joint_TrialID7594_Date_29_10_2020_161319.csv,7594,,1,Initiator,Responder
joint,P2000_Player2_1356_joint_TrialID7595_Date_29_10_2020_162132.csv,7595,,1,Initiator,Responder
joint,P2000_Player2_1191_joint_TrialID7596_Date_29_10_2020_155225.csv,7596,,1,Initiator,Responder
joint,P2000_Player2_1292_joint_TrialID7597_Date_29_10_2020_161339.csv,7597,,2,Initiator,Responder
joint,P2000_Player2_1363_joint_TrialID7598_Date_29_10_2020_162222.csv,7598,,2,Initiator,Responder
joint,P2000_Player2_1105_joint_TrialID7599_Date_29_10_2020_154142.csv,7599,,2,Initiator,Responder
joint,P2000_Player2_1344_joint_TrialID7600_Date_29_10_2020_162000.csv,7600,,2,Initiator,Responder
joint,P2000_Player2_1217_joint_TrialID7601_Date_29_10_2020_155540.csv,7601,,2,Initiator,Responder
joint,P2000_Player2_1210_joint_TrialID7602_Date_29_10_2020_155450.csv,7602,,2,Initiator,Responder
joint,P2000_Player2_1254_joint_TrialID7603_Date_29_10_2020_160022.csv,7603,,2,Initiator,Responder
joint,P2000_Player2_1410_joint_TrialID7604_Date_29_10_2020_162815.csv,7604,,2,Initiator,Responder
joint,P2000_Player2_1022_joint_TrialID7605_Date_29_10_2020_153048.csv,7605,,2,Initiator,Responder
joint,P2000_Player2_1154_joint_TrialID7606_Date_29_10_2020_154802.csv,7606,,2,Initiator,Responder
joint,P2000_Player2_1034_joint_TrialID7607_Date_29_10_2020_153221.csv,7607,,2,Initiator,Responder
joint,P2000_Player2_1335_joint_TrialID7608_Date_29_10_2020_161853.csv,7608,,2,Initiator,Responder
joint,P2000_Player2_1138_joint_TrialID7609_Date_29_10_2020_154558.csv,7609,,2,Initiator,Responder
joint,P2000_Player2_1047_joint_TrialID7610_Date_29_10_2020_153412.csv,7610,,2,Initiator,Responder
joint,P2000_Player2_1209_joint_TrialID7611_Date_29_10_2020_155443.csv,7611,,2,Initiator,Responder
joint,P2000_Player2_1198_joint_TrialID7612_Date_29_10_2020_155318.csv,7612,,2,Initiator,Responder
joint,P2000_Player2_1038_joint_TrialID7613_Date_29_10_2020_153254.csv,7613,,2,Initiator,Responder
joint,P2000_Player2_1416_joint_TrialID7614_Date_29_10_2020_162859.csv,7614,,2,Initiator,Responder
joint,P2000_Player2_1334_joint_TrialID7615_Date_29_10_2020_161846.csv,7615,,2,Initiator,Responder
joint,P2000_Player2_1021_joint_TrialID7616_Date_29_10_2020_153041.csv,7616,,2,Initiator,Responder
joint,P2000_Player2_1251_joint_TrialID7617_Date_29_10_2020_155958.csv,7617,,2,Initiator,Responder
joint,P2000_Player2_1190_joint_TrialID7618_Date_29_10_2020_155218.csv,7618,,2,Initiator,Responder
joint,P2000_Player2_1304_joint_TrialID7619_Date_29_10_2020_161507.csv,7619,,2,Initiator,Responder
joint,P2000_Player2_1008_joint_TrialID7620_Date_29_10_2020_152857.csv,7620,,2,Initiator,Responder
joint,P2000_Player2_1171_joint_TrialID7621_Date_29_10_2020_155002.csv,7621,,3,Initiator,Responder
joint,P2000_Player2_1215_joint_TrialID7622_Date_29_10_2020_155528.csv,7622,,3,Initiator,Responder
joint,P2000_Player2_1387_joint_TrialID7623_Date_29_10_2020_162529.csv,7623,,3,Initiator,Responder
joint,P2000_Player2_1427_joint_TrialID7624_Date_29_10_2020_163016.csv,7624,,3,Initiator,Responder
joint,P2000_Player2_1023_joint_TrialID7625_Date_29_10_2020_153055.csv,7625,,3,Initiator,Responder
joint,P2000_Player2_1156_joint_TrialID7626_Date_29_10_2020_154815.csv,7626,,3,Initiator,Responder
joint,P2000_Player2_1103_joint_TrialID7627_Date_29_10_2020_154127.csv,7627,,3,Initiator,Responder
joint,P2000_Player2_1423_joint_TrialID7628_Date_29_10_2020_162949.csv,7628,,3,Initiator,Responder
joint,P2000_Player2_1229_joint_TrialID7629_Date_29_10_2020_155708.csv,7629,,3,Initiator,Responder
joint,P2000_Player2_1338_joint_TrialID7630_Date_29_10_2020_161915.csv,7630,,3,Initiator,Responder
joint,P2000_Player2_1426_joint_TrialID7631_Date_29_10_2020_163009.csv,7631,,3,Initiator,Responder
joint,P2000_Player2_1372_joint_TrialID7632_Date_29_10_2020_162333.csv,7632,,3,Initiator,Responder
joint,P2000_Player2_1402_joint_TrialID7633_Date_29_10_2020_162715.csv,7633,,3,Initiator,Responder
joint,P2000_Player2_1394_joint_TrialID7634_Date_29_10_2020_162622.csv,7634,,3,Initiator,Responder
joint,P2000_Player2_1409_joint_TrialID7635_Date_29_10_2020_162809.csv,7635,,3,Initiator,Responder
joint,P2000_Player2_1025_joint_TrialID7636_Date_29_10_2020_153109.csv,7636,,3,Initiator,Responder
joint,P2000_Player2_1428_joint_TrialID7637_Date_29_10_2020_163022.csv,7637,,3,Initiator,Responder
joint,P2000_Player2_1160_joint_TrialID7638_Date_29_10_2020_154843.csv,7638,,3,Initiator,Responder
joint,P2000_Player2_1113_joint_TrialID7639_Date_29_10_2020_154246.csv,7639,,3,Initiator,Responder
joint,P2000_Player2_1039_joint_TrialID7640_Date_29_10_2020_153301.csv,7640,,3,Initiator,Responder
joint,P2000_Player2_1203_joint_TrialID7641_Date_29_10_2020_155358.csv,7641,,3,Initiator,Responder
joint,P2000_Player2_1250_joint_TrialID7642_Date_29_10_2020_155951.csv,7642,,3,Initiator,Responder
joint,P2000_Player2_1090_joint_TrialID7643_Date_29_10_2020_153946.csv,7643,,3,Initiator,Responder
joint,P2000_Player2_1213_joint_TrialID7644_Date_29_10_2020_155513.csv,7644,,3,Initiator,Responder
